ID;35915026;35920459;35912712;35013596;35916304;35917597;35901581;35917266;35901573;35902548;35121605;35905112;35013481;35917448;35922857;35047961;35901568;35925925;35035397;35901532;35013584;35013572;35046826;35042336;35013869;35013547;35013912;35013894;35013602;35047958;35901556;35013626;35013791;35013948;35919724;35921282;35047934;35013924;35039640;35042316;35013651;35037837;35919755;35013493;35013559;35001557;35013638;35917254;35045469;35919731;35047946;35013511;35013500;35013648;35045470;35037849;35013778;35497095;35905100;35035385;35905124;35271287;35069097;35084621;35271305;35078153;35581297;35281682;35227912;35281670;35004243;35074925;35463826;35056765;35092265;35096672;35436999;35056807;35447535;35069085;35056777;35271299;35436987;35463814;35056820;35090050;35056789;35062492;35056832;35242007;35086022;35241982;35070476;35092241;35281694;35495300;35056790;35359981;35241994;35056844;35271457;35090136;35069048;35227900;35056819;35062480;35447547;35281700;35007525
354990405000001;13652.6143715735;12059.1564085795;11172.0002979355;11159.4934905847;9511.73080339258;9307.27318549271;9157.91903561273;9108.83433424934;9833.02687838001;8510.33350205393;13000.2366649584;7697.94972742675;6842.02029392061;6558.92159210188;9029.17095565233;9157.43620900908;9560.27631967745;9451.68338052436;4739.4645652942;7824.3705201563;3377.03398566974;2505.63640017806;2421.72833470852;2386.40328435957;2597.01361878009;1170.1747290799;983.876007699784;811.743679315914;3844.38601253448;6125.48292242857;7839.07055706867;281.064119494094;1885.41871931496;1820.80223997111;8237.09939568162;10293.8167498972;10542.9901258907;2654.95823307616;4170.5948382702;6608.24602083354;3041.20425896193;11000.8935237618;9501.45174810974;5810.30956546946;5130.01234250617;5927.53399487768;4134.24579483726;9999.93276164318;7635.8166046924;7799.80857117586;6108.70764190122;4844.77285384741;6160.47952750796;5462.01232078213;3269.53510890676;8565.1510879641;8398.18699813879;5791.25394059209;6355.39531772351;8613.80903265651;9775.30764733014;13459.4536357315;12383.3790762966;10910.5186293299;10521.8813889521;10353.7083441969;9824.8309685206;9453.33852043213;10165.4349490379;8973.03684186619;10873.2003330322;8113.77641687591;7352.08769664518;5406.3148807646;8863.65861215402;4429.84062621391;3885.38355348312;4052.12754620331;4383.10135597819;2621.92824586091;2547.53899945954;9988.86089049477;1631.79476702919;4352.92036850426;1813.28215390091;7324.43866826428;2882.44650736484;10666.636058391;5059.08193029606;11318.7340903548;1977.87738395802;9491.32312508078;10863.0548141688;9866.5894963487;8810.81490817675;11740.0133038666;3932.62656412036;7561.08069778847;9085.5737317731;6612.48962504233;3739.80478184383;7104.830674245;3365.48127239588;4209.93570569175;6113.1399880203;8080.79719150852;9905.22229531505;31114.1377053575;10670.0733220519
354990405000002;13641.8659483688;11820.0207117406;11188.8856568197;10908.3235568468;9470.76176343046;9219.57863462578;9084.11256425825;8967.63883504415;9583.59698113166;8355.82830806465;13256.7982992518;7511.39634824672;6686.50747182836;6422.5783650738;9259.18734762676;9406.68504560995;9828.76404686895;9721.16753890765;4532.70259342007;8110.74470326872;3541.49422677384;2376.74480039384;2328.15537286409;2540.70624358761;2875.23113851444;1088.10535958361;948.36911107801;488.186466792606;4223.90565252865;6519.98550449441;8232.99190921873;526.098102983735;2288.01877610986;2223.16570184044;8634.78807767298;10691.231152708;10941.1308678197;2348.69996865057;4572.95740518038;7010.31758315923;2739.98885962305;11400.6831739809;9903.14482251961;6212.79426186393;4805.08305177115;6329.40636194058;3841.67289475431;10402.1835259976;8038.30386234753;8201.82825176807;6505.60062253253;4589.57959123302;5862.19161780684;5184.81049775204;3553.26541904481;8236.7548889359;8797.06375087988;5560.98890075751;6725.11644598462;9004.92502967598;9508.46636577623;13205.362767296;12131.0348089285;10763.501019821;10489.4764516533;10334.0665884607;9664.79641560297;9411.68566979771;10244.9048477689;9030.03210032168;11060.5501830979;8169.28501660787;7236.29858119627;5308.69888485922;9126.41585419657;4258.63346864006;3703.84551881619;4227.5292177507;4597.08986006297;2484.05172355345;2469.74093677588;10350.5313477741;1683.42220779022;4741.25639387532;2199.30709387807;7714.45073728227;3278.22761401359;11059.8017745808;5456.37380366518;11714.4703797752;1669.81060095984;9888.50077084268;11259.6279233833;10266.0277898367;9212.02634084314;12139.7231539281;3624.53793531779;7963.67423493915;9488.34557533298;7012.86636706419;3544.10393658977;7503.546777332;3278.94771053586;4050.09096832296;6490.54370539333;8448.44737085133;10279.6041695372;30756.129651901;11029.8308403667
354990405000003;13412.4796349169;11641.5668593683;10958.9965788759;10735.4703929483;9243.00210415041;8997.13715559417;8859.72174070743;8755.54674860955;9409.73986198086;8146.98275349649;13074.3001033519;7311.83590784436;6477.53491901401;6208.79076305373;9066.72346056508;9221.95320834525;9652.72874225811;9545.66054932931;4339.04362393937;7944.81775294805;3332.8228177487;2158.21620100198;2103.59579412631;2332.03376554606;2713.31459560888;859.150550955692;719.196049980363;360.763693862569;4144.33369231236;6466.7920898084;8177.15925507329;667.828551837701;2293.40390605133;2232.09907304776;8589.95295747859;10644.724210008;10897.0996820588;2520.9156522699;4576.33360022211;6988.46783117276;2913.39707954204;11363.2091199124;9876.9102895849;6213.16445939925;4958.08861244132;6336.11784053042;4016.82549243226;10380.7905694874;8037.73754846415;8206.42820644201;6535.26584163422;4781.23725518355;6031.33808354276;5365.89497241694;3704.55541625724;8384.17237783155;8818.91324353725;5761.04921488797;6805.66405097698;9049.34060128394;9691.86814350898;13034.1470644958;11958.8715246778;10553.0784448742;10261.144901624;10104.9876992425;9457.65698065276;9183.97656477313;10018.166054064;8801.56875525633;10853.6035542794;7940.78991538446;7018.37127818174;5087.00424242175;8947.886542342;4052.91995574549;3500.81753775138;4020.7245128605;4401.95947222767;2267.6313735764;2243.44900401006;10242.0919156031;1458.5386218749;4676.02454368402;2139.05873918499;7649.71347747517;3233.83422170382;11000.9651794595;5412.4397367918;11662.4126867713;1845.76119667825;9841.45429812741;11210.2268859695;10227.3061161839;9182.70808703817;12101.7196819045;3791.127442405;7947.78354124806;9477.29740949248;7028.60907970677;3756.54145947006;7526.4114248083;3507.70291478269;4269.67233381537;6560.40328200709;8531.5021851913;10353.4694165159;30873.5589654155;10919.0272188095
354990405000004;13359.7743615596;11621.8070175184;10903.5489045203;10718.1678639721;9193.27386078255;8952.98372969306;8813.8115470782;8718.81626561828;9392.09988614247;8112.26012431294;13008.6423066358;7282.33166105717;6442.87080014405;6171.15599011135;9000.83673645936;9156.22417229437;9587.40723475943;9480.37146309004;4313.05872843438;7880.24137521906;3267.48154975372;2118.26138801687;2058.35066588974;2266.64678799955;2649.42017198614;808.844339492614;661.593507876663;381.535271032461;4092.81121977825;6420.08645526144;8129.70397962041;686.058422158854;2262.45815107914;2202.16337045379;8544.77073533222;10599.0396469859;10851.9273960554;2586.35845762501;4543.07071495036;6948.57733796275;2978.86398013859;11319.4259195707;9835.71426593898;6178.69225741211;5021.95835198136;6303.18612841733;4082.31951140334;10340.6600911354;8002.74334183102;8172.67933465617;6508.17307384691;4847.1271291558;6096.43888866199;5431.60117147442;3716.05498079101;8447.35285634775;8789.44328082112;5826.77995073004;6792.79149579345;9025.82693137569;9757.62101415668;13017.4210072495;11941.7951416707;10517.2966697501;10210.545811396;10053.0306625403;9423.85513515307;9134.3200829258;9957.7048612878;8742.64064376368;10788.1901425676;7881.90007652887;6977.83542560054;5043.71060056257;8882.43035248131;4020.56878017733;3470.17075915269;3955.24544775458;4336.0698450807;2229.18758837477;2196.21717452056;10184.7751367067;1396.83259845345;4627.1946280867;2092.82150802027;7600.49895898147;3190.03486948448;10952.7048332045;5367.9038254362;11615.5119237161;1911.43302930737;9795.70509287284;11163.9020802736;10183.3177298367;9140.87288992502;12057.7848115227;3856.14920111127;7909.14563133283;9439.64179575985;6997.82030223224;3821.20585972574;7497.36955537002;3566.30765296552;4332.9872265127;6544.43163031586;8519.11084589409;10338.1608158656;30932.7225051539;10861.3086396171
354990405000005;13295.941238706;11620.6563055694;10833.6353575449;10721.2640481173;9136.05358335486;8907.23572039796;8764.53573545286;8687.49032813831;9394.74588417736;8084.7688486144;12903.3650759105;7264.52699446457;6415.75479889794;6138.49847274207;8897.46882582139;9051.27130370576;9481.21642473625;9374.11930731182;4302.39018722675;7773.1537619499;3169.5048242616;2083.57987253486;2013.05691774994;2168.58120816008;2542.00855498319;757.611163930326;593.243881187536;457.558926429849;3993.66625967622;6325.96806161762;8034.66490700732;698.688328028202;2189.58259290567;2130.76545952437;8452.285083065;10505.9158758197;10759.382810691;2692.33274632292;4465.87385746451;6862.51590177228;3084.77758119711;11228.479951837;9747.8970475597;6099.61605626265;5129.36203269115;6226.12257302725;4188.15725177244;10254.1253227788;7922.8146198037;8094.36134271214;6438.98158122917;4950.21973880288;6203.001375596;5536.72316169803;3706.61180989476;8554.8401839745;8716.77740670247;5927.65504638618;6743.98204523572;8961.35447899314;9862.49497428837;13021.339277771;11945.1857349607;10487.5940873034;10151.4073193005;9990.97101377998;9397.9296776574;9077.25598815641;9875.5028939133;8664.45686959732;10689.5805196014;7803.86084111496;6939.45010432793;5000.30589025092;8776.53475011544;3998.53526992017;3451.60853400814;3856.43809084397;4233.21562961777;2197.28240999095;2146.53752625534;10080.1700069009;1313.0855928246;4530.85755558112;2000.12028700574;7503.56238319384;3099.77514910897;10856.7084837989;5276.37168592861;11520.9975792376;2016.75703042837;9702.52885392027;11070.0411185796;10092.1618533716;9052.3096828296;11966.6450671538;3962.8154775863;7824.5768493488;9356.22447597552;6923.53462567207;3916.95383612974;7425.39259524078;3645.18717757562;4424.14732789949;6491.08341221405;8470.7870866078;10285.3703283498;31038.6876452133;10756.3963010074
354990405000006;13366.2596923763;11802.5924673016;10888.8887370654;10908.348760793;9223.12164735758;9018.86192751206;8869.02031478321;8825.91671319599;9581.50014567936;8229.83536903912;12812.3964768756;7424.98001091892;6562.18082539534;6275.80684007456;8823.10343344884;8964.10092040781;9381.09327952152;9273.26390546038;4474.63762524382;7659.65204017718;3133.1332613;2224.95557921501;2135.90848095808;2136.1020618254;2424.08111789102;888.871621544078;697.750648623397;678.014083157378;3802.57943423482;6122.64068232019;7833.06088152076;570.070620284233;1965.85886733735;1906.61247891978;8245.97596472564;10300.6527525483;10553.1301430495;2800.17410820592;4244.12648150972;6647.63773015658;3191.00530539278;11019.7098238636;9534.97673130334;5878.97856581925;5257.69982440076;6004.34966445065;4291.7954670564;10039.7464713607;7702.74424166377;7873.29747506863;6214.52199808292;5030.63374610968;6313.57432869037;5632.22316178385;3517.39597088409;8688.98460647714;8493.21456827454;5993.473534853;6522.15722188046;8736.41933253291;9953.99611930267;13209.133422842;12132.4727663078;10628.3022995486;10233.7207202481;10066.4083049308;9545.14960912976;9164.70087349281;9894.97779618915;8696.98239724557;10643.4148799481;7837.24080569663;7066.07367266251;5118.96298032911;8680.04573793414;4155.00220741496;3614.00003534161;3814.07136310082;4165.77468833694;2342.68841694122;2260.02244986086;9910.54260042906;1348.61428490947;4332.3327985295;1794.90685532346;7306.13945760051;2890.26162763004;10657.022114795;5068.62648977;11318.264128631;2120.93828732296;9497.3717843903;10866.0858205256;9883.71740219981;8840.30494692348;11758.1574129133;4076.64979958671;7608.20585535146;9138.81525850687;6700.5234035919;3959.64669774552;7201.60580781485;3627.73405758433;4446.96495631448;6267.70484370329;8249.07929587856;10062.0615567492;31199.8998761745;10588.6353786519
354990405000007;13144.9218392672;11649.2632941678;10665.0636383386;10761.939205954;9006.29867827758;8811.35675184535;8658.44350203771;8633.36481921081;9434.96665711941;8042.06696816229;12619.2587302411;7250.00591587334;6376.01364344257;6083.33226833134;8621.02760533341;8768.64890224196;9193.32844975841;9085.95732944338;4313.46675802595;7480.83140811454;2915.47914693355;2041.10742663833;1939.87698687514;1916.69782265203;2247.63551827672;713.945244438289;511.475942336821;721.634839054938;3711.9988117;6055.66921888723;7761.77795538368;787.325852557427;1983.41731105254;1929.31509506278;8185.50604079296;10237.3104348987;10492.1475330283;2980.83581979739;4240.56374477648;6612.21084233496;3372.91538543482;10965.0750469372;9492.41087255176;5867.76936259676;5424.16267010618;5999.47073987372;4475.73862675862;10001.7537639114;7687.83741150875;7863.48412787855;6232.99408645528;5227.97265889619;6493.29674067578;5821.4153995449;3670.02775026457;8850.81537545215;8500.3696176872;6197.8680360648;6592.493645559;8766.39689588402;10145.904443325;13063.2909543619;11986.1025057821;10436.9472015911;10015.4318112282;9846.36420355132;9358.65349613179;8947.9989344812;9669.41253062053;8471.37696149501;10429.9546649118;7611.67169981041;6866.70283545271;4916.06460977653;8489.98622330243;3978.82207618305;3444.06542842633;3598.48503063763;3959.78522719367;2161.46003618553;2058.22850399395;9786.18900933449;1124.58270076262;4255.76471360885;1738.04046386804;7226.24701757747;2841.59979201794;10581.2422429786;5012.89519356102;11248.9749806823;2303.38838945111;9433.88928751086;10799.6122182142;9828.38080205223;8795.09384345687;11702.6940618244;4253.76392800927;7577.73241035656;9111.8879947175;6703.74049756892;4172.3860214723;7211.38616162326;3852.67311048539;4665.55738527251;6327.56926481565;8319.2299809349;10120.9108986139;31334.9119545986;10461.8704505524
354990405000008;13694.6736919314;12304.6310573104;11190.9293154579;11415.6757722358;9585.87163654259;9423.72025829936;9262.19515018641;9272.76459418927;10088.7007266792;8686.73151578884;12787.0486605263;7903.19186416735;7022.52637268755;6723.67693530397;8846.06069341344;8954.75878138266;9337.58637273531;9228.08351306579;4969.38043872094;7585.22283196302;3283.03698852107;2692.25971250155;2581.45152944757;2319.36809023606;2389.98317022776;1369.84739730036;1166.61632585187;1162.89906916583;3506.75407616709;5766.82143555647;7480.82155716367;416.057479810083;1512.78466428648;1448.03569364464;7873.8152183353;9930.74903068101;10178.9274509707;2946.7715404163;3797.83610080162;6238.26676502605;3326.24615557607;10634.4984895702;9132.10191658947;5437.59666583941;5427.86258138171;5554.77862874706;4406.64138829265;9629.50756781153;7263.1061200653;7427.03252611454;5738.71676304245;5082.06748224677;6432.66553759299;5716.84626651549;3014.21507590483;8862.1870910918;8026.79953731442;6003.44369513189;6008.26734187885;8247.94159307803;10014.3626013391;13716.9034619114;12639.856374216;11077.4076102984;10586.831565345;10407.2367753138;10004.2439782027;9528.18941162099;10127.1468420955;8957.77282255744;10730.2642146888;8101.60160884928;7496.99858619027;5541.50596169378;8647.58148583063;4632.14234268212;4099.31826195544;3940.53776692028;4229.58034326724;2813.77137722637;2691.77226473355;9667.62965786293;1692.36079665101;4003.23560398758;1473.20487021329;6971.23869236558;2523.72284105203;10309.0019014653;4696.86539298308;10957.8019403591;2277.85211301193;9128.6266054162;10501.0655800519;9500.74705212461;8442.30841489872;11373.7098879681;4219.06044092244;7189.86238451604;8713.6037444154;6240.29521751278;3931.2262424739;6733.57417884702;3465.02862925583;4366.74893201693;5759.26642080585;7734.80638772823;9552.95941891622;31436.1384096151;10350.7171500379
354990405000009;13945.5724140929;12258.1347970491;11469.2430193931;11349.845062741;9797.81031199622;9580.07316835421;9435.04192715064;9361.36051792967;10024.5230953055;8756.78213268078;13271.2445788647;7928.25646110486;7087.50139610403;6812.75864801347;9311.15545093845;9432.39115403478;9826.69676878857;9717.6634038319;4957.2190729656;8082.29557131319;3676.26533779254;2758.05870003282;2687.16619123056;2687.47761630644;2866.8527557939;1431.3542803884;1256.73955354109;935.658290134881;4016.15188915824;6255.68571342039;7969.53653725482;109.629864899081;1962.34374709726;1893.54013638211;8352.96678819793;10409.7384370755;10655.5431551059;2431.73257534247;4230.96153701769;6696.51264905179;2811.76031585476;11104.6764053814;9591.81575218062;5870.11803460362;4912.78469798072;5978.37960312155;3894.65008210331;10083.5231247866;7693.9715025911;7850.75862966665;6127.196923374;4582.46131452938;5921.16392095937;5210.40175322918;3103.8559873488;8347.18014449556;8424.91624295146;5516.97024003684;6300.12179019168;8608.95817655494;9514.98990265272;13647.7966280974;12572.954922611;11160.8119898826;10810.1049971084;10644.6441740544;10068.9706748033;9739.24300221232;10467.7678072218;9274.26406426077;11166.2335760947;8414.83708892825;7614.46110222027;5674.42578572428;9132.9872149961;4666.42680001347;4116.20803373553;4349.39396935115;4672.22831877517;2870.95227295561;2818.58417337229;10181.26009082;1928.8736842038;4504.18327007265;1984.12145332728;7466.9487516009;3016.45516088721;10797.9154948649;5180.24495170716;11440.9600913884;1763.14435388572;9608.64654509845;10982.2276537202;9972.86724413072;8905.88679770745;11843.9936993562;3704.61475556276;7639.92076089361;9156.26140068051;6649.68586817256;3456.30104566874;7131.48405852227;3063.62207975084;3916.70700484573;6073.78933104494;8020.91727802958;9857.95056699556;30923.3616696471;10864.6749198455
